"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.684469625E0,9.401504993E-1,1.665544510E0,-1.859902143E-1
6.704556625E0,1.396080554E-1,1.116689801E0,7.819500566E-1
6.724643625E0,-3.059119582E-1,9.584531188E-1,1.151364803E0
6.744730625E0,9.676925838E-3,8.118224740E-1,1.054209232E0
6.764817625E0,3.958156109E-1,7.742342353E-1,7.484115362E-1
6.784904625E0,2.124298662E-1,8.642822504E-1,-4.050791729E-3
6.804991625E0,1.260727048E-1,1.235952258E0,-7.843995690E-1
6.825078625E0,2.262851298E-1,1.627989531E0,-1.318634748E0
6.845165625E0,-1.296312958E-1,1.785836935E0,-1.377426982E0
6.865253625E0,-6.428660154E-1,1.560302019E0,-1.053850532E0
6.885340625E0,-2.403708994E-1,8.364247680E-1,-6.523182988E-1
6.905427625E0,-8.151096851E-2,4.699726701E-1,-3.393339813E-1
6.925514625E0,3.267342150E-1,2.135909349E-1,-1.171837151E-1
6.945601625E0,3.782140613E-1,3.358147144E-1,7.753676735E-3
6.965688625E0,5.565021634E-1,2.179959714E-1,9.492000937E-2
6.985775625E0,6.990733147E-1,2.621353567E-1,-2.272965759E-2
7.005862625E0,6.748921275E-1,6.394544244E-1,-1.545569301E-1
7.025949625E0,3.776879311E-1,1.345089078E-1,-8.702554554E-2
7.046036625E0,-4.498095810E-2,-7.878793478E-1,-8.196207881E-2
7.066123625E0,-1.255325675E-1,-1.270524740E0,-4.344596863E-1
7.086210625E0,-3.386783302E-1,-1.303550482E0,8.000201583E-1
7.106297625E0,-2.306595147E-1,-5.922887325E-1,1.858577847E0
7.126384625E0,-4.295388460E-1,-6.483122706E-2,8.569872975E-1
7.146471625E0,4.406502470E-2,1.627172828E-1,-4.692043662E-1
7.166558625E0,1.022715047E-1,1.901257187E-1,-6.629330516E-1
7.186645625E0,2.075157613E-1,3.621444702E-1,-2.648911774E-1
7.206732625E0,2.580302656E-1,3.874560297E-1,-3.440708667E-2
7.226819625E0,-1.264947951E-1,2.256896496E-1,3.392234743E-1
7.246906625E0,-6.319211721E-1,-1.048420817E-1,5.719994903E-1
7.266993625E0,-9.728726149E-1,-5.580982938E-2,1.594420075E-1
7.287081000E0,-9.045859575E-1,-1.530055255E-1,-1.548016667E-1
7.307168000E0,-8.801139593E-1,-2.761389911E-1,-5.451022089E-2
7.327255000E0,-5.642201304E-1,-4.409157485E-2,1.392533779E-1
7.347342000E0,1.210912988E-1,5.290697813E-1,1.211894304E-1
7.367429000E0,3.234498501E-1,7.340104580E-1,-1.561148912E-1
