"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.151898569E2,2.174697876E1,-2.499972534E1,-3.490316772E1
5.152099449E2,2.175387573E1,-2.499278259E1,-3.481042480E1
5.152300329E2,2.179470825E1,-2.506176758E1,-3.496334839E1
5.152501199E2,2.188665771E1,-2.490760803E1,-3.499040222E1
5.152702079E2,2.196234131E1,-2.512927246E1,-3.465898132E1
5.152902959E2,2.183898926E1,-2.503646851E1,-3.468914795E1
5.153103829E2,2.189773560E1,-2.495593262E1,-3.477795410E1
5.153304709E2,2.205169678E1,-2.489315796E1,-3.468351746E1
5.153505589E2,2.198495483E1,-2.494358826E1,-3.471592712E1
5.153706459E2,2.208123779E1,-2.517590332E1,-3.465802002E1
5.153907339E2,2.218579102E1,-2.512254333E1,-3.463421631E1
5.154108219E2,2.197082520E1,-2.515588379E1,-3.461706543E1
5.154309089E2,2.202899170E1,-2.505625916E1,-3.485958862E1
5.154509969E2,2.205401611E1,-2.509939575E1,-3.478677368E1
5.154710849E2,2.208435059E1,-2.512564087E1,-3.486927795E1
5.154911719E2,2.212286377E1,-2.508662415E1,-3.462510681E1
5.155112599E2,2.220916748E1,-2.507307434E1,-3.463572693E1
5.155313479E2,2.230303955E1,-2.508331299E1,-3.487278748E1
5.155514349E2,2.227880859E1,-2.515946960E1,-3.479705811E1
5.155715229E2,2.215921021E1,-2.513061523E1,-3.476512146E1
5.155916109E2,2.216766357E1,-2.525213623E1,-3.457865906E1
5.156116979E2,2.221755981E1,-2.524414062E1,-3.474525452E1
5.156317859E2,2.216275024E1,-2.519929504E1,-3.501187134E1
5.156518739E2,2.216079712E1,-2.516911316E1,-3.466511536E1
5.156719609E2,2.219473267E1,-2.512887573E1,-3.489045715E1
5.156920489E2,2.219299316E1,-2.504180908E1,-3.492761230E1
5.157121373E2,2.217926025E1,-2.502908325E1,-3.500463867E1
5.157322243E2,2.220010376E1,-2.509265137E1,-3.490559387E1
5.157523123E2,2.201977539E1,-2.495695496E1,-3.497174072E1
5.157724003E2,2.207226562E1,-2.494874573E1,-3.509167480E1
5.157924873E2,2.204876709E1,-2.482466125E1,-3.497628784E1
5.158125753E2,2.207150269E1,-2.491329956E1,-3.504663086E1
5.158326633E2,2.208352661E1,-2.499867249E1,-3.521261597E1
5.158527503E2,2.206845093E1,-2.499026489E1,-3.508222961E1
5.158728383E2,2.200955200E1,-2.490342712E1,-3.500117493E1
5.158929263E2,2.209655762E1,-2.495846558E1,-3.502819824E1
5.159130133E2,2.189593506E1,-2.489984131E1,-3.516857910E1
5.159331013E2,2.172656250E1,-2.485000610E1,-3.550222778E1
5.159531893E2,2.176449585E1,-2.485371399E1,-3.487905884E1
5.159732763E2,2.176556396E1,-2.480940247E1,-3.521791077E1
5.159933643E2,2.172424316E1,-2.496446228E1,-3.510261536E1
5.160134523E2,2.164694214E1,-2.486975098E1,-3.501420593E1
5.160335393E2,2.167657471E1,-2.470741272E1,-3.520428467E1
5.160536273E2,2.173330688E1,-2.483166504E1,-3.505403137E1
5.160737153E2,2.178604126E1,-2.500009155E1,-3.525973511E1
5.160938023E2,2.165069580E1,-2.497309875E1,-3.508435059E1
5.161138903E2,2.180688477E1,-2.495681763E1,-3.508277893E1
5.161339783E2,2.178768921E1,-2.478855896E1,-3.532667542E1
5.161540653E2,2.169311523E1,-2.473747253E1,-3.506774902E1
5.161741533E2,2.167529297E1,-2.467341614E1,-3.511204529E1
5.161942413E2,2.179910278E1,-2.471975708E1,-3.514476013E1
5.162143283E2,2.169155884E1,-2.481790161E1,-3.520184326E1
5.162344163E2,2.176419067E1,-2.462884521E1,-3.525502014E1
5.162545043E2,2.168276978E1,-2.483317566E1,-3.497953796E1
5.162745913E2,2.159033203E1,-2.472074890E1,-3.502716064E1
5.162946793E2,2.170223999E1,-2.467991638E1,-3.540501404E1
5.163147673E2,2.159924316E1,-2.455934143E1,-3.542787170E1
5.163348543E2,2.152069092E1,-2.451498413E1,-3.519686890E1
5.163549423E2,2.149804688E1,-2.452574158E1,-3.513476562E1
5.163750303E2,2.135586548E1,-2.457366943E1,-3.510710144E1
