"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.9930034700E+02,1.727139282E1,4.372225952E1,4.569122314E0
6.9932030400E+02,1.813446045E1,4.303933716E1,5.518569946E0
6.9934026100E+02,1.885705566E1,4.264666748E1,5.907791138E0
6.9936021700E+02,1.964964294E1,4.229855347E1,6.531311035E0
6.9938017400E+02,2.022486877E1,4.191268921E1,7.262329102E0
6.9940013100E+02,2.058441162E1,4.132519531E1,8.134811401E0
6.9942008800E+02,2.103727722E1,4.091378784E1,8.607604980E0
6.9944004500E+02,2.142996216E1,4.040252686E1,9.240509033E0
6.9946000200E+02,2.179306030E1,4.010946655E1,1.010816956E1
6.9947995900E+02,2.211871338E1,3.962158203E1,1.108520508E1
6.9949991500E+02,2.245716858E1,3.917944336E1,1.176290894E1
6.9951987200E+02,2.260174561E1,3.865344238E1,1.260733032E1
6.9953982900E+02,2.310957336E1,3.818041992E1,1.319705200E1
6.9955978600E+02,2.336795044E1,3.783853149E1,1.374588013E1
6.9957974300E+02,2.377597046E1,3.729620361E1,1.438894653E1
6.9959970000E+02,2.417578125E1,3.679013062E1,1.502297974E1
6.9961965700E+02,2.432733154E1,3.624008179E1,1.560437012E1
6.9963961300E+02,2.467906189E1,3.575076294E1,1.627334595E1
6.9965957000E+02,2.480641174E1,3.537255859E1,1.688145447E1
6.9967952700E+02,2.485192871E1,3.481454468E1,1.722003174E1
6.9969948400E+02,2.494784546E1,3.454507446E1,1.783750916E1
6.9971944100E+02,2.482530212E1,3.423388672E1,1.821392822E1
6.9973939800E+02,2.487718201E1,3.370236206E1,1.883668518E1
6.9975935500E+02,2.479742432E1,3.334933472E1,1.982894897E1
6.9977931100E+02,2.483352661E1,3.315258789E1,1.997261047E1
6.9979926800E+02,2.485711670E1,3.298788452E1,2.036695862E1
6.9981922500E+02,2.444894409E1,3.259030151E1,2.059118652E1
6.9983918200E+02,2.438174438E1,3.248803711E1,2.086143494E1
6.9985913900E+02,2.429507446E1,3.225479126E1,2.137319946E1
6.9987909500E+02,2.422570801E1,3.191934204E1,2.145806885E1
6.9989905100E+02,2.446066284E1,3.157595825E1,2.146327209E1
6.9991900800E+02,2.432077026E1,3.147546387E1,2.139712524E1
6.9993896500E+02,2.437174988E1,3.141925049E1,2.155686951E1
6.9995892200E+02,2.404454041E1,3.104443359E1,2.177139282E1
6.9997887900E+02,2.398728943E1,3.079412842E1,2.180552673E1
6.9999883600E+02,2.415498352E1,3.070989990E1,2.168624878E1
7.0001879300E+02,2.434288025E1,3.060244751E1,2.171113586E1
7.0003874900E+02,2.452745056E1,3.049945068E1,2.147570801E1
7.0005870600E+02,2.452473450E1,3.036865234E1,2.181581116E1
7.0007866300E+02,2.421678162E1,3.012994385E1,2.203010559E1
7.0009862000E+02,2.387051392E1,2.989596558E1,2.230377197E1
7.0011857700E+02,2.393347168E1,2.978240967E1,2.279444885E1
7.0013853400E+02,2.361357117E1,2.944131470E1,2.321672058E1
7.0015849100E+02,2.370848083E1,2.938162231E1,2.304328918E1
