"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.791138184E2,8.377580671E-4,-7.033676840E-3,-3.926991019E-3
2.791338184E2,1.710422686E-3,-9.878563695E-3,-4.904375412E-3
2.791538168E2,3.019419499E-3,-9.599311277E-3,-6.178465672E-3
2.791738184E2,5.044001620E-3,-1.123992074E-2,-6.178465672E-3
2.791938184E2,9.599311277E-3,-1.830850355E-2,-1.867502346E-3
2.792138168E2,8.621926419E-3,-1.818633080E-2,8.726646192E-4
2.792338168E2,6.841690745E-3,-1.118756086E-2,2.146754880E-3
2.792538184E2,3.316125600E-3,-6.143558770E-3,1.780235791E-3
2.792738168E2,3.560471581E-3,-2.967059612E-3,1.972222002E-3
2.792938184E2,-3.839724232E-4,-5.934119690E-4,2.914699726E-3
2.793138184E2,5.235987919E-5,-5.759586347E-4,2.809980186E-3
2.793338168E2,-4.537856148E-4,1.466076588E-3,3.525565146E-3
2.793538168E2,-2.251474652E-3,2.216568217E-3,3.246312495E-3
2.793738168E2,-7.330382941E-4,4.136430100E-3,2.617993858E-3
2.793938184E2,-2.094395168E-4,1.343903481E-3,1.326450263E-3
2.794138184E2,-4.014257283E-4,-4.363323096E-3,3.839724232E-4
2.794338168E2,-7.853981806E-4,-6.527531426E-3,-3.141592606E-4
2.794538199E2,-6.981316983E-5,-3.333578818E-3,2.094395168E-4
2.794738184E2,-1.658062800E-3,-1.588249579E-3,1.274090377E-3
2.794938184E2,2.268928074E-4,1.570796303E-4,1.553343027E-3
2.795138168E2,1.919862116E-4,7.679448463E-4,1.588249579E-3
2.795338184E2,-1.727875904E-3,3.839724232E-4,5.061454722E-4
2.795538168E2,-4.886921961E-4,-2.617993741E-4,-1.867502346E-3
2.795738168E2,6.632251316E-4,-1.640609466E-3,-6.806784077E-4
2.795938184E2,9.250245057E-4,-2.617993858E-3,-4.363323096E-4
2.796138184E2,8.901178953E-4,-3.787364578E-3,1.326450263E-3
2.796338168E2,-1.047197584E-4,-1.326450263E-3,2.199114766E-3
2.796538168E2,4.188790335E-4,-1.919862116E-3,6.632251316E-4
2.796738184E2,2.094395168E-4,3.665191471E-4,8.203047328E-4
2.796938168E2,4.363323096E-4,-5.585053586E-4,-3.490658492E-5
2.797138168E2,8.203047328E-4,-3.176499158E-3,1.518436475E-3
2.797338168E2,-1.221730490E-4,-2.059488557E-3,-4.014257283E-4
2.797538184E2,2.268928074E-4,-2.094395168E-4,8.726646047E-5
2.797738168E2,1.745329246E-5,2.094395168E-4,7.155850180E-4
2.797938184E2,2.094395168E-4,2.617993741E-4,-1.745329246E-5
2.798138199E2,7.853981806E-4,6.632251316E-4,9.948377265E-4
2.798338184E2,3.316125658E-4,-8.726646047E-5,9.599310579E-4
2.798538184E2,-2.007128671E-3,2.967059845E-4,1.762782573E-3
2.798738168E2,-2.670353744E-3,9.424777818E-4,1.884955564E-3
2.798938184E2,-1.815142459E-3,4.363323096E-4,2.565633971E-3
2.799138184E2,-7.330382941E-4,4.014257283E-4,1.483529806E-3
2.799338168E2,-1.151917269E-3,5.759586347E-4,9.250245057E-4
2.799538184E2,-1.221730490E-3,1.029744279E-3,2.216568217E-3
2.799738168E2,-2.199114766E-3,1.326450263E-3,1.553343027E-3
2.799938168E2,-7.853981806E-4,4.555309191E-3,5.585053586E-4
2.800138168E2,-1.291543595E-3,1.850049011E-3,4.712388909E-4
2.800338184E2,7.330382941E-4,2.373647876E-3,-3.665191354E-3
2.800538184E2,1.134464052E-3,1.553343027E-3,-2.914699726E-3
2.800738168E2,4.415682983E-3,-5.899212789E-3,-2.111848444E-3
2.800938199E2,7.155850064E-3,-1.115265395E-2,-2.617993741E-4
2.801138184E2,5.009094719E-3,-9.232792072E-3,-4.537856148E-4
2.801338184E2,3.787364578E-3,-5.201081280E-3,-3.316125658E-4
2.801538168E2,4.345869645E-3,-7.260569837E-3,-2.792526793E-4
2.801738184E2,2.356194425E-3,-5.026548170E-3,1.047197584E-4
2.801938184E2,8.028514567E-4,-8.552113432E-4,1.361356815E-3
2.802138168E2,3.141592606E-4,1.727875904E-3,5.235987919E-5
2.802338168E2,-8.552113432E-4,4.014257283E-4,-9.773843922E-4
2.802538184E2,1.745329209E-4,-1.692969352E-3,-9.948377265E-4
2.802738184E2,6.108652451E-4,-1.640609466E-3,-4.537856148E-4
2.802938184E2,8.377580671E-4,-1.047197497E-3,2.792526793E-4
2.803138184E2,-1.204277156E-3,-3.455751808E-3,9.250245057E-4
2.803338184E2,-1.623156248E-3,-7.504915702E-4,2.268928074E-4
2.803538184E2,-2.652900526E-3,1.099557383E-3,1.361356815E-3
2.803738168E2,-1.029744279E-3,1.867502346E-3,1.588249579E-3
2.803938184E2,5.061454722E-4,2.111848444E-3,1.483529806E-3
2.804138184E2,7.679448463E-4,1.588249579E-3,1.692969352E-3
2.804338168E2,8.203047328E-4,1.012290944E-3,-1.099557383E-3
2.804538184E2,1.221730490E-3,1.308996929E-3,-3.159045940E-3
2.804738184E2,1.431170036E-3,6.981316837E-4,-1.954768784E-3
2.804938184E2,5.235987919E-5,1.326450263E-3,2.268928074E-4
2.805138168E2,6.457717973E-4,5.201081280E-3,-8.726646047E-5
2.805338184E2,1.745329246E-5,4.468042869E-3,2.792526793E-4
2.805538184E2,-2.268928074E-4,4.607669078E-3,-9.948377265E-4
2.805738168E2,3.839724232E-4,6.824237294E-3,-9.424777818E-4
2.805938199E2,-1.570796361E-3,7.470009383E-3,5.235987483E-4
2.806138184E2,-1.832595677E-3,8.970992640E-3,9.948377265E-4
2.806338184E2,-3.804817796E-3,1.162389293E-2,8.203047328E-4
2.806538168E2,-3.665191354E-3,1.322959550E-2,2.268928074E-4
2.806738184E2,-2.548180753E-3,8.866272867E-3,0.000000000E0
2.806938168E2,-6.632251316E-4,6.126105785E-3,-1.221730490E-4
2.807138184E2,-1.780235791E-3,3.193952609E-3,-1.134464052E-3
2.807338168E2,8.726646192E-4,3.193952609E-3,-6.806784077E-4
2.807538184E2,-1.745329246E-5,4.852015525E-3,-2.234021435E-3
2.807738168E2,-1.413716702E-3,5.986479111E-3,-3.839724232E-4
2.807938184E2,-2.722713631E-3,9.459684603E-3,-1.204277156E-3
2.808138184E2,-5.585053470E-3,1.359611470E-2,-1.745329246E-5
2.808338168E2,-5.113814492E-3,1.764527895E-2,6.108652451E-4
2.808538168E2,-5.235987715E-3,1.476548519E-2,7.853981806E-4
2.808738168E2,-5.235987715E-3,1.748819835E-2,-1.919862116E-4
2.808938184E2,-4.206243437E-3,1.509709843E-2,0.000000000E0
2.809138184E2,-3.071779385E-3,1.289798319E-2,-2.007128671E-3
2.809338168E2,-9.948377265E-4,1.724385284E-2,-3.979350906E-3
2.809538184E2,-1.448623254E-3,1.410226058E-2,-2.949606394E-3
2.809738184E2,2.268928103E-3,7.051130291E-3,-1.640609466E-3
2.809938184E2,1.658062800E-3,1.937315450E-3,-2.234021435E-3
2.810138184E2,2.967059845E-4,8.080874570E-3,-1.204277156E-3
2.810338184E2,-1.047197584E-4,1.593485661E-2,-2.146754880E-3
2.810538184E2,9.773843922E-4,1.624901593E-2,-1.780235791E-3
2.810738168E2,6.981316837E-4,1.354375482E-2,-6.632251316E-4
2.810938199E2,-2.670353744E-3,1.494001877E-2,-1.378810150E-3
2.811138184E2,-4.049163777E-3,1.708677411E-2,-5.235987483E-4
2.811338168E2,-5.340707488E-3,1.768018492E-2,1.570796303E-4
2.811538168E2,-4.223696887E-3,1.679006778E-2,8.726646047E-5
2.811738184E2,-3.054326167E-3,1.556833647E-2,7.330382941E-4
2.811938184E2,-3.996803891E-3,1.162389293E-2,-1.047197584E-4
2.812138168E2,-4.537856206E-3,1.017526910E-2,3.490658419E-4
2.812338168E2,-5.218534265E-3,1.244419720E-2,-1.570796303E-4
2.812538184E2,-5.061454605E-3,1.572541706E-2,-1.431170036E-3
2.812738184E2,-4.084070213E-3,1.364847459E-2,-9.075712296E-4
2.812938184E2,-2.303834539E-3,1.326450240E-2,7.679448463E-4
2.813138184E2,-3.700098023E-3,1.474803220E-2,-1.989675453E-3
2.813338168E2,-2.757620299E-3,1.183333248E-2,-3.333578818E-3
2.813538184E2,-1.745329246E-5,7.958701812E-3,-2.600540640E-3
2.813738168E2,-1.221730490E-4,6.335545331E-3,-3.211405827E-3
2.813938184E2,-8.203047328E-4,7.051130291E-3,-1.640609466E-3
2.814138184E2,-3.316125658E-4,9.529497474E-3,-2.268928103E-3
2.814338168E2,-5.235987483E-4,9.686577134E-3,-2.495820867E-3
2.814538184E2,-9.948377265E-4,1.190314535E-2,-2.059488557E-3
2.814738184E2,-8.901178953E-4,1.357866172E-2,4.712388909E-4
2.814938168E2,-2.984513063E-3,1.520181727E-2,-2.443460980E-4
2.815138168E2,-4.485496320E-3,1.404990070E-2,-1.082104165E-3
2.815338184E2,-2.443460980E-3,1.300270297E-2,-4.014257283E-4
2.815538184E2,-2.967059612E-3,9.773843922E-3,1.047197584E-4
2.815738168E2,2.617993741E-4,6.859143730E-3,1.727875904E-3
2.815938199E2,-1.570796303E-4,5.096361507E-3,1.937315450E-3
2.816138184E2,2.094395168E-4,1.972222002E-3,8.726646192E-4
2.816338168E2,3.839724232E-4,1.169370604E-3,1.832595677E-3
2.816538168E2,1.308996929E-3,-9.250245057E-4,8.377580671E-4
2.816738184E2,9.075712296E-4,-1.867502346E-3,2.094395168E-4
2.816938184E2,1.972222002E-3,-4.782202188E-3,-2.443460980E-4
2.817138168E2,1.082104165E-3,-1.005309634E-2,-1.221730490E-3
2.817338168E2,1.431170036E-3,-1.094321441E-2,-2.408554312E-3
2.817538184E2,3.036872949E-3,-9.302604944E-3,-1.378810150E-3
2.817738184E2,5.078908056E-3,-1.378810126E-2,-6.981316837E-4
2.817938184E2,9.581857361E-3,-2.244493365E-2,-2.932153177E-3
2.818138184E2,1.073377486E-2,-2.082177810E-2,-2.565633971E-3
2.818338184E2,7.679448463E-3,-1.434660610E-2,-2.024581889E-3
2.818538231E2,6.771877408E-3,-1.359611470E-2,-2.199114766E-3
2.818738168E2,6.091198884E-3,-1.485275198E-2,-9.948377265E-4
2.818938184E2,3.543018363E-3,-1.377064735E-2,-3.490658419E-4
2.819138168E2,2.513274085E-3,-1.096066739E-2,-8.726646192E-4
2.819338184E2,1.221730490E-3,-1.078613475E-2,-9.075712296E-4
2.819538184E2,1.204277156E-3,-1.254891697E-2,-1.483529806E-3
2.819738184E2,1.815142459E-3,-1.525417715E-2,1.745329209E-4
2.819938168E2,3.089232836E-3,-1.537635084E-2,6.283185212E-4
2.820138168E2,1.658062800E-3,-1.631882787E-2,2.094395168E-4
2.820338184E2,1.256637042E-3,-1.239183731E-2,5.934119690E-4
2.820538184E2,5.061454722E-4,-6.789330859E-3,2.268928074E-4
2.820738168E2,-4.363323096E-4,-6.318091881E-3,1.431170036E-3
2.820938199E2,-9.773843922E-4,-7.993607782E-3,1.378810150E-3
2.821138184E2,4.188790335E-4,-7.539822254E-3,1.274090377E-3
2.821338184E2,-2.792526793E-4,-6.894050632E-3,-3.141592606E-4
2.821538168E2,2.775073517E-3,-1.057669520E-2,-4.188790335E-4
2.821738184E2,4.590216093E-3,-1.558579039E-2,-1.361356815E-3
2.821938184E2,2.426007763E-3,-1.797689125E-2,-6.108652451E-4
2.822138184E2,3.316125600E-3,-1.403244678E-2,7.330382941E-4
2.822338168E2,3.298672382E-3,-1.230457146E-2,-1.919862116E-4
2.822538184E2,3.595378250E-3,-1.059414819E-2,2.617993741E-4
2.822738184E2,1.029744279E-3,-1.115265395E-2,-5.235987919E-5
2.822938199E2,8.901178953E-4,-7.644542027E-3,2.792526793E-4
2.823138184E2,5.410520826E-4,-5.742133129E-3,3.316125658E-4
2.823338168E2,5.410520826E-4,-5.742133129E-3,-7.330382941E-4
2.823538168E2,1.308996929E-3,-6.405358203E-3,5.759586347E-4
2.823738168E2,1.134464052E-3,-8.220500313E-3,9.948377265E-4
2.823938199E2,1.291543595E-3,-8.272860199E-3,1.727875904E-3
2.824138184E2,1.186823938E-3,-1.038470864E-2,6.981316983E-5
2.824338168E2,8.552113432E-4,-9.337511845E-3,4.712388909E-4
2.824538184E2,4.363323096E-4,-8.796459064E-3,-2.967059845E-4
2.824738184E2,8.901178953E-4,-8.237954229E-3,8.726646047E-5
2.824938184E2,1.466076588E-3,-8.168140426E-3,-1.047197584E-4
2.825138168E2,6.108652451E-4,-6.841690745E-3,1.221730490E-4
2.825338184E2,1.099557383E-3,-7.557275705E-3,-3.490658492E-5
2.825538184E2,1.186823938E-3,-7.923794910E-3,1.151917269E-3
2.825738168E2,8.901178953E-4,-9.267698042E-3,2.268928074E-4
2.825938168E2,1.274090377E-3,-7.155850064E-3,8.901178953E-4
2.826138184E2,2.617993741E-4,-5.899212789E-3,6.632251316E-4
2.826338168E2,8.203047328E-4,-6.684611086E-3,-1.762782573E-3
2.826538168E2,7.853981806E-4,-7.278022822E-3,-2.338741207E-3
2.826738184E2,2.111848444E-3,-6.178465672E-3,-3.682644805E-3
2.826938184E2,3.839724232E-3,-8.203047328E-3,-4.101523664E-3
2.827138168E2,8.988445625E-3,-1.839577034E-2,-3.193952609E-3
2.827338168E2,8.482299745E-3,-1.963495463E-2,-2.216568217E-3
2.827538184E2,5.340707488E-3,-1.520181727E-2,-2.408554312E-3
2.827738184E2,5.323254038E-3,-1.219985168E-2,-3.036872949E-3
2.827938184E2,4.328416660E-3,-1.150172018E-2,-6.283185212E-4
2.828138184E2,2.757620299E-3,-9.250245057E-3,-8.552113432E-4
2.828338184E2,7.155850180E-4,-6.143558770E-3,0.000000000E0
2.828538168E2,8.377580671E-4,-4.014257342E-3,4.363323096E-4
2.828738168E2,2.094395168E-4,-3.822271014E-3,-1.308996929E-3
2.828938184E2,3.839724232E-4,-4.084070213E-3,-3.665191471E-4
2.829138184E2,3.316125658E-4,-5.061454605E-3,-7.679448463E-4
2.829338168E2,1.291543595E-3,-6.702064537E-3,4.712388909E-4
2.829538184E2,-1.396263397E-4,-8.272860199E-3,9.773843922E-4
2.829738168E2,-4.886921961E-4,-5.131267942E-3,1.047197497E-3
2.829938168E2,-1.710422686E-3,-2.984513063E-3,1.431170036E-3
2.830138168E2,7.679448463E-4,-2.705260413E-3,1.064650831E-3
2.830338184E2,-2.094394993E-3,-3.857177682E-3,1.361356815E-3
2.830538168E2,-6.806784077E-4,-2.932153177E-3,-5.235987483E-4
2.830738168E2,3.839724232E-4,-3.071779385E-3,-1.710422686E-3
2.830938168E2,1.099557383E-3,-6.841690745E-3,-2.600540640E-3
2.831138184E2,1.815142459E-3,-6.789330859E-3,-1.047197497E-3
2.831338168E2,1.553343027E-3,-3.176499158E-3,-6.108652451E-4
2.831538168E2,-6.981316983E-5,-1.675516134E-3,1.099557383E-3
2.831738184E2,8.726646047E-5,-1.570796361E-3,4.537856148E-4
2.831938184E2,6.981316983E-5,-2.565633971E-3,-1.919862116E-4
2.832138168E2,4.363323096E-4,-3.577925032E-3,2.617993741E-4
2.832338168E2,-1.745329209E-4,-2.984513063E-3,1.029744279E-3
2.832538184E2,5.235987919E-5,-5.759586347E-4,4.188790335E-4
2.832738184E2,-1.221730490E-4,-7.155850180E-4,2.792526793E-4
2.832938184E2,6.108652451E-4,-7.155850180E-4,7.504915702E-4
2.833138184E2,4.537856148E-4,-6.457717973E-4,1.710422686E-3
2.833338168E2,3.141592606E-4,-1.675516134E-3,9.424777818E-4
2.833538184E2,-6.632251316E-4,-1.902408898E-3,-8.028514567E-4
2.833738168E2,7.155850180E-4,-1.727875904E-3,5.235987919E-5
2.833938184E2,9.424777818E-4,-1.518436475E-3,2.967059845E-4
2.834138184E2,-1.029744279E-3,-8.726646192E-4,9.424777818E-4
2.834338184E2,-1.361356815E-3,-1.047197497E-3,1.151917269E-3
2.834538184E2,3.839724232E-4,4.886921961E-4,-1.099557383E-3
2.834738184E2,2.443460980E-4,-4.014257283E-4,5.759586347E-4
2.834938184E2,-9.075712296E-4,-2.268928074E-4,-6.283185212E-4
2.835138168E2,-5.235987919E-5,1.204277156E-3,9.948377265E-4
2.835338184E2,-6.632251316E-4,6.457717973E-4,1.727875904E-3
2.835538168E2,-4.014257283E-4,-9.250245057E-4,4.712388909E-4
2.835738168E2,3.490658419E-4,7.504915702E-4,6.632251316E-4
2.835938168E2,-6.806784077E-4,-3.490658492E-5,7.853981806E-4
2.836138184E2,-9.250245057E-4,2.635447076E-3,1.047197584E-4
2.836338184E2,-1.675516134E-3,6.806784077E-4,3.316125658E-4
2.836538168E2,2.094395168E-4,8.203047328E-4,-1.745329209E-4
2.836738184E2,1.483529806E-3,8.028514567E-4,-3.909537569E-3
2.836938184E2,1.151917269E-3,-1.623156248E-3,-2.146754880E-3
2.837138168E2,4.590216093E-3,-9.494591504E-3,-2.460914198E-3
2.837338168E2,4.171337001E-3,-1.319468953E-2,-2.076941775E-3
2.837538184E2,4.066617228E-3,-8.709193207E-3,-1.483529806E-3
2.837738184E2,2.984513063E-3,-3.054326167E-3,-9.773843922E-4
2.837938184E2,4.450589418E-3,2.617993741E-4,3.141592606E-4
2.838138184E2,9.075712296E-4,1.762782573E-3,1.762782573E-3
2.838338184E2,-1.500983140E-3,5.288347602E-3,1.431170036E-3
2.838538184E2,-1.413716702E-3,7.487462368E-3,2.617993741E-4
2.838738168E2,-2.303834539E-3,7.016223390E-3,-3.490658419E-4
2.838938184E2,-2.181661548E-3,5.148721393E-3,7.679448463E-4
2.839138184E2,-1.919862116E-3,2.495820867E-3,6.283185212E-4
2.839338168E2,-1.413716702E-3,2.094394993E-3,4.537856148E-4
2.839538184E2,-1.588249579E-3,3.665191471E-4,1.274090377E-3
2.839738184E2,-3.385938704E-3,2.879793290E-3,-5.585053586E-4
2.839938184E2,-2.129301662E-3,6.911503617E-3,6.457717973E-4
2.840138168E2,-3.926991019E-3,6.544984877E-3,8.203047328E-4
2.840338184E2,-1.727875904E-3,5.986479111E-3,7.504915702E-4
2.840538168E2,-2.600540640E-3,6.091198884E-3,1.047197497E-3
2.840738168E2,-1.535889693E-3,5.654866807E-3,-1.029744279E-3
2.840938168E2,-4.014257283E-4,6.056292448E-3,-1.745329238E-3
2.841138184E2,-1.204277156E-3,4.712388851E-3,2.443460980E-4
2.841338168E2,-2.268928074E-4,4.502949305E-3,-6.806784077E-4
2.841538168E2,-2.007128671E-3,7.365289610E-3,-1.919862116E-4
2.841738184E2,-6.981316837E-4,8.517206647E-3,1.082104165E-3
2.841938184E2,-1.064650831E-3,7.941247895E-3,6.457717973E-4
2.842138168E2,-1.605702913E-3,7.976154797E-3,9.773843922E-4
2.842338168E2,-1.780235791E-3,1.026253588E-2,5.585053586E-4
2.842538184E2,-2.076941775E-3,9.721484035E-3,-6.981316983E-5
2.842738184E2,-3.351032268E-3,1.048942842E-2,8.901178953E-4
2.842938184E2,-4.956734832E-3,1.031489577E-2,6.806784077E-4
2.843138184E2,-3.368485486E-3,1.202531811E-2,4.188790335E-4
2.843338184E2,-2.792526735E-3,1.061160211E-2,6.457717973E-4
2.843538168E2,-3.333578818E-3,1.110029407E-2,-1.221730490E-4
2.843738168E2,-4.101523664E-3,1.014036313E-2,8.377580671E-4
2.843938184E2,-4.380776547E-3,9.791296907E-3,2.443460980E-4
2.844138184E2,-3.263765713E-3,1.041961554E-2,2.792526793E-4
2.844338168E2,-2.705260413E-3,1.225221157E-2,7.330382941E-4
2.844538184E2,-3.298672382E-3,1.268854365E-2,-9.599310579E-4
2.844738184E2,-1.745329238E-3,1.364847459E-2,1.745329246E-5
2.844938184E2,-3.036872949E-3,1.185078546E-2,-1.570796303E-4
2.845138168E2,-3.124139272E-3,1.267109066E-2,1.378810150E-3
2.845338184E2,-2.827433404E-3,1.288053021E-2,1.099557383E-3
2.845538168E2,-3.228859045E-3,1.185078546E-2,9.948377265E-4
2.845738168E2,-3.071779385E-3,1.417207345E-2,5.410520826E-4
2.845938184E2,-3.508111695E-3,1.270599663E-2,1.134464052E-3
2.846138184E2,-3.665191354E-3,1.570796408E-2,3.316125658E-4
2.846338168E2,-3.124139272E-3,1.418952644E-2,-9.075712296E-4
2.846538168E2,-3.752457909E-3,1.012290921E-2,-2.792526793E-4
2.846738184E2,1.047197584E-4,1.310742274E-2,-2.565633971E-3
2.846938184E2,-4.886921961E-4,1.162389293E-2,-2.844886621E-3
2.847138168E2,2.059488557E-3,4.310963210E-3,-2.426007763E-3
2.847338168E2,2.775073517E-3,1.256637042E-3,-2.809980186E-3
2.847538184E2,2.478367416E-3,4.433136433E-3,-1.396263367E-3
2.847738184E2,8.377580671E-4,1.284562331E-2,-1.623156248E-3
2.847938184E2,1.151917269E-3,1.551597659E-2,-3.839724232E-4
2.848138199E2,1.553343027E-3,1.176351868E-2,-8.901178953E-4
2.848338168E2,-1.867502346E-3,1.267109066E-2,-2.268928074E-4
2.848538168E2,-3.525565146E-3,1.525417715E-2,-8.726646047E-5
2.848738168E2,-4.345869645E-3,1.717403904E-2,-9.250245057E-4
2.848938184E2,-5.777040031E-3,1.474803220E-2,2.443460980E-4
2.849138168E2,-4.956734832E-3,1.378810126E-2,5.235987483E-4
2.849338168E2,-3.385938704E-3,1.075122785E-2,5.410520826E-4
2.849538184E2,-4.066617228E-3,7.627088577E-3,1.047197584E-4
2.849738184E2,-3.385938704E-3,9.162978269E-3,1.431170036E-3
2.849938184E2,-3.979350906E-3,1.408480667E-2,8.203047328E-4
2.850138184E2,-3.455751808E-3,1.319468953E-2,-1.919862116E-4
2.850338184E2,-2.897246508E-3,1.033234876E-2,-9.250245057E-4
2.850538168E2,-3.298672382E-3,8.883725852E-3,-6.981316837E-4
2.850738168E2,-9.773843922E-4,1.024508290E-2,-3.385938704E-3
2.850938168E2,-3.839724232E-4,7.068583276E-3,-3.543018363E-3
2.851138184E2,8.377580671E-4,2.914699726E-3,-2.391101094E-3
2.851338184E2,5.934119690E-4,1.466076588E-3,-1.727875904E-3
2.851538168E2,-1.745329246E-5,2.792526735E-3,-9.075712296E-4
2.851738184E2,1.745329209E-4,2.897246508E-3,-8.028514567E-4
2.851938184E2,2.967059845E-4,2.583087189E-3,-1.745329209E-4
2.852138168E2,5.585053586E-4,2.426007763E-3,1.117010717E-3
2.852338168E2,5.235987919E-5,1.239183708E-3,1.762782573E-3
2.852538184E2,-1.204277156E-3,-1.221730490E-4,6.457717973E-4
2.852738184E2,0.000000000E0,-8.028514567E-4,3.490658419E-4
2.852938184E2,1.151917269E-3,-1.431170036E-3,1.483529806E-3
2.853138184E2,1.710422686E-3,-4.694935866E-3,1.134464052E-3
2.853338184E2,9.250245057E-4,-6.300638430E-3,1.308996929E-3
2.853538168E2,1.448623254E-3,-6.422811653E-3,4.886921961E-4
2.853738168E2,1.117010717E-3,-6.789330859E-3,2.443460980E-4
2.853938184E2,5.410520826E-4,-6.736970972E-3,-5.759586347E-4
2.854138184E2,8.726646192E-4,-4.188789986E-3,1.291543595E-3
2.854338168E2,1.291543595E-3,-7.941247895E-3,1.396263397E-4
2.854538199E2,9.599310579E-4,-5.689773243E-3,1.413716702E-3
2.854738184E2,4.014257283E-4,-6.632251199E-3,9.075712296E-4
2.854938184E2,1.012290944E-3,-6.579891313E-3,5.934119690E-4
2.855138168E2,8.028514567E-4,-4.869468510E-3,-3.141592606E-4
2.855338184E2,1.239183708E-3,-8.796459064E-3,1.570796303E-4
2.855538168E2,8.901178953E-4,-9.529497474E-3,-5.759586347E-4
2.855738168E2,2.129301662E-3,-6.597344764E-3,-1.675516134E-3
2.855938168E2,3.665191354E-3,-1.092576142E-2,-3.054326167E-3
2.856138184E2,7.941247895E-3,-1.757546514E-2,-3.490658477E-3
2.856338168E2,6.736970972E-3,-2.003637888E-2,-2.914699726E-3
2.856538168E2,5.113814492E-3,-1.633628085E-2,-1.954768784E-3
2.856738184E2,4.694935866E-3,-8.744099177E-3,-1.553343027E-3
2.856938184E2,5.637413356E-3,-8.220500313E-3,-5.934119690E-4
2.857138168E2,4.031710327E-3,-9.459684603E-3,7.155850180E-4
2.857338168E2,1.588249579E-3,-8.813912980E-3,-9.773843922E-4
2.857538184E2,1.047197584E-4,-6.771877408E-3,-1.396263367E-3
2.857738184E2,5.235987919E-5,-7.557275705E-3,9.599310579E-4
2.857938184E2,-8.377580671E-4,-6.475171540E-3,2.792526793E-4
2.858138184E2,8.377580671E-4,-7.993607782E-3,4.886921961E-4
2.858338184E2,7.155850180E-4,-1.090830751E-2,-5.585053586E-4
2.858538168E2,3.316125658E-4,-1.104793418E-2,5.235987919E-5
2.858738168E2,8.377580671E-4,-8.813912980E-3,9.948377265E-4
2.858938184E2,-8.028514567E-4,-6.876597181E-3,9.948377265E-4
2.859138168E2,-3.490658419E-4,-7.714355364E-3,9.250245057E-4
2.859338168E2,-8.726646047E-5,-6.440265104E-3,6.806784077E-4
2.859538199E2,-3.490658419E-4,-4.782202188E-3,-1.064650831E-3
2.859738184E2,8.203047328E-4,-4.834562074E-3,-4.537856148E-4
2.859938184E2,1.239183708E-3,-7.661995478E-3,-2.705260413E-3
2.860138168E2,1.937315450E-3,-9.372417815E-3,-2.234021435E-3
2.860338184E2,9.075712296E-4,-7.312929723E-3,-1.221730490E-3
2.860538168E2,1.256637042E-3,-5.201081280E-3,-1.605702913E-3
2.860738168E2,4.537856148E-4,-4.590216093E-3,-7.853981806E-4
2.860938168E2,-3.490658419E-4,-4.153883550E-3,-1.815142459E-3
2.861138184E2,-3.839724232E-4,-3.176499158E-3,-3.665191471E-4
2.861338168E2,4.363323096E-4,-3.281218931E-3,-1.361356815E-3
2.861538168E2,8.203047328E-4,-2.600540640E-3,6.981316983E-5
2.861738184E2,-1.291543595E-3,-1.692969352E-3,1.518436475E-3
2.861938184E2,-1.466076588E-3,-1.745329209E-4,4.188790335E-4
2.862138184E2,-3.106686054E-3,7.504915702E-4,1.204277156E-3
2.862338168E2,-3.141592722E-3,1.640609466E-3,-3.316125658E-4
2.862538184E2,-2.111848444E-3,3.089232836E-3,-1.204277156E-3
2.862738184E2,-2.426007763E-3,4.380776547E-3,-2.286381321E-3
2.862938199E2,0.000000000E0,4.537856206E-3,4.014257283E-4
2.863138184E2,8.726646047E-5,5.270894151E-3,8.028514567E-4
2.863338184E2,8.726646192E-4,3.141592722E-3,5.934119690E-4
2.863538168E2,4.014257283E-4,1.710422686E-3,1.623156248E-3
2.863738168E2,3.141592606E-4,6.073745899E-3,4.939281847E-3
2.863938184E2,4.310963210E-3,9.669124149E-3,9.512044489E-3
2.864138184E2,1.396263367E-3,1.246165112E-2,9.197885171E-3
2.864338184E2,5.235987919E-5,9.058258496E-3,8.290314116E-3
2.864538184E2,-3.595378250E-3,2.356194425E-3,6.318091881E-3
2.864738184E2,-6.073745899E-3,5.759586347E-4,6.859143730E-3
2.864938184E2,-9.389871731E-3,1.710422686E-3,5.183627829E-3
2.865138168E2,-1.260127686E-2,5.375613924E-3,1.588249579E-3
2.865338184E2,-1.202531811E-2,1.040216256E-2,1.256637042E-3
2.865538168E2,-1.008800324E-2,1.202531811E-2,-3.473205259E-3
2.865738184E2,-4.450589418E-3,5.864306353E-3,-5.707226694E-3
2.865938168E2,-9.773843922E-4,2.408554312E-3,-7.120943163E-3
2.866138184E2,2.268928074E-4,5.026548170E-3,-5.829399452E-3
2.866338184E2,8.203047328E-4,9.913469665E-3,-1.553343027E-3
2.866538168E2,7.993607782E-3,1.363102160E-2,3.752457909E-3
2.866738184E2,9.948376566E-3,1.158898603E-2,8.220500313E-3
2.866938184E2,7.435102481E-3,1.408480667E-2,1.097812131E-2
2.867138184E2,1.134464052E-3,2.124065720E-2,1.160643995E-2
2.867338168E2,-1.518436475E-3,2.412045002E-2,8.639379404E-3
2.867538184E2,-3.036872949E-3,2.097885683E-2,8.482299745E-3
