"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.730075045E3,9.669799805E0,-1.892504883E1,-3.939982605E1
1.730095136E3,9.515228271E0,-1.897082520E1,-3.949542236E1
1.730115228E3,9.579925537E0,-1.893650818E1,-3.947862244E1
1.730135319E3,9.659667969E0,-1.895442200E1,-3.959777832E1
1.730155410E3,9.529052734E0,-1.884361267E1,-3.951863098E1
1.730175502E3,9.541046143E0,-1.898895264E1,-3.957379150E1
1.730195593E3,9.590087891E0,-1.900041199E1,-3.925909424E1
1.730215685E3,9.462219238E0,-1.907751465E1,-3.941442871E1
1.730235776E3,9.525939941E0,-1.906176758E1,-3.937934875E1
1.730255868E3,9.643096924E0,-1.912934875E1,-3.930879211E1
1.730275959E3,9.510986328E0,-1.898078918E1,-3.918608093E1
1.730296051E3,9.689147949E0,-1.902886963E1,-3.912405396E1
1.730316142E3,9.553680420E0,-1.904600525E1,-3.916633606E1
1.730336234E3,9.497955322E0,-1.903631592E1,-3.905975342E1
1.730356325E3,9.714965820E0,-1.900453186E1,-3.920825195E1
1.730376417E3,9.606842041E0,-1.908932495E1,-3.939045715E1
1.730396508E3,9.594665527E0,-1.899142456E1,-3.928414917E1
1.730416599E3,9.530212402E0,-1.892489624E1,-3.922904968E1
1.730436691E3,9.711578369E0,-1.908796692E1,-3.902133179E1
1.730456782E3,9.576019287E0,-1.893904114E1,-3.932951355E1
1.730476874E3,9.434112549E0,-1.896186829E1,-3.946739197E1
1.730496965E3,9.475006104E0,-1.900538635E1,-3.958401489E1
1.730517057E3,9.540557861E0,-1.908447266E1,-3.952957153E1
1.730537148E3,9.471069336E0,-1.889263916E1,-3.937857056E1
1.730557240E3,9.493865967E0,-1.898880005E1,-3.946099854E1
1.730577331E3,9.341735840E0,-1.889842224E1,-3.966189575E1
1.730597423E3,9.514648438E0,-1.892332458E1,-3.947387695E1
1.730617514E3,9.449310303E0,-1.879077148E1,-3.960522461E1
1.730637606E3,9.333587646E0,-1.881828308E1,-3.937220764E1
1.730657697E3,9.399047852E0,-1.874665833E1,-3.949960327E1
1.730677788E3,9.402313232E0,-1.888990784E1,-3.942646790E1
1.730697880E3,9.426391602E0,-1.867626953E1,-3.946920776E1
1.730717971E3,9.482574463E0,-1.879350281E1,-3.957977295E1
1.730738063E3,9.222778320E0,-1.891313171E1,-3.929412842E1
1.730758154E3,9.313720703E0,-1.871209717E1,-3.960092163E1
1.730778246E3,9.355529785E0,-1.876001740E1,-3.957742310E1
1.730798337E3,9.400360107E0,-1.889745331E1,-3.951409912E1
1.730818429E3,9.513275146E0,-1.903885651E1,-3.969175720E1
1.730838520E3,9.477081299E0,-1.873578644E1,-3.946520996E1
1.730858612E3,9.251800537E0,-1.881978607E1,-3.943370056E1
1.730878703E3,9.331726074E0,-1.884424591E1,-3.952310181E1
1.730898794E3,9.281890869E0,-1.893128204E1,-3.946116638E1
1.730918886E3,9.343170166E0,-1.875435638E1,-3.938668823E1
1.730938977E3,9.482482910E0,-1.867157745E1,-3.929879761E1
1.730959069E3,9.413848877E0,-1.877378082E1,-3.935137939E1
1.730979160E3,9.446533203E0,-1.870076752E1,-3.933955383E1
1.730999252E3,9.464538574E0,-1.891896820E1,-3.947813416E1
1.731019343E3,9.585479736E0,-1.904698944E1,-3.958871460E1
1.731039435E3,9.621795654E0,-1.889035797E1,-3.981047058E1
1.731059526E3,9.587432861E0,-1.898056793E1,-3.975830078E1
1.731079618E3,9.366699219E0,-1.900005341E1,-3.965849304E1
1.731099709E3,9.456878662E0,-1.884671783E1,-3.967535400E1
1.731119800E3,9.337371826E0,-1.891109467E1,-3.964668274E1
1.731139892E3,9.317047119E0,-1.880631256E1,-3.948876953E1
1.731159983E3,9.278869629E0,-1.881632233E1,-3.953306580E1
1.731180075E3,9.197998047E0,-1.880529022E1,-3.984255981E1
