"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.788992083E0,-4.377496948E0,-6.804849243E-1,9.106313324E0
5.809081167E0,-4.146676941E0,4.797523499E-1,8.445138245E0
5.829170167E0,-3.635789337E0,3.284170532E-1,8.632398834E0
5.849259167E0,-3.392994232E0,-3.997137909E0,9.241482239E0
5.869347167E0,-6.032305756E0,-4.748724976E0,7.839497681E0
5.889436167E0,-3.479813690E0,-1.592837677E0,9.026529236E0
5.909525167E0,-4.002676392E0,-1.288670197E0,8.875343628E0
5.929614167E0,-4.191882935E0,-1.458267517E0,8.780890045E0
5.949703167E0,-4.133055267E0,-1.196611633E0,8.648864594E0
5.969792167E0,-3.951183472E0,-7.008425903E-1,8.846453705E0
5.989881167E0,-3.635040894E0,1.974394226E-1,8.709638214E0
6.009970167E0,-3.965703278E0,-8.044271851E-1,8.787027283E0
6.030058167E0,-4.085753632E0,-1.081201630E0,8.823401642E0
6.050147167E0,-3.850293274E0,-1.284329224E0,8.926537170E0
6.070236167E0,-3.757186890E0,-1.400487671E0,8.886121216E0
6.090325167E0,-3.926933899E0,-1.225052490E0,8.916957092E0
6.110414167E0,-3.953129425E0,-9.857002258E-1,8.858877869E0
6.130503167E0,-3.706143036E0,-9.571096802E-1,8.814420319E0
6.150592167E0,-3.858825531E0,-1.293759613E0,8.788224792E0
6.170681167E0,-4.119583282E0,-1.202599182E0,8.846753082E0
6.190769167E0,-4.024830322E0,-1.092577972E0,8.784482574E0
6.210858167E0,-3.794160004E0,-9.355545044E-1,8.689280548E0
6.230947167E0,-3.779640198E0,-9.047186279E-1,8.767567749E0
6.251036167E0,-3.935166779E0,-1.121767273E0,8.890013123E0
6.271125167E0,-3.974983978E0,-1.087638245E0,8.915011139E0
6.291214167E0,-3.781286774E0,-7.289840698E-1,8.755592651E0
6.311303167E0,-3.856580200E0,-6.038442993E-1,8.821455688E0
6.331392167E0,-3.990701294E0,-8.786727905E-1,8.841364288E0
6.351481167E0,-4.014202423E0,-8.310717773E-1,8.857979736E0
6.371569167E0,-4.010909271E0,-7.691006470E-1,8.841214600E0
6.391658167E0,-3.950435028E0,-9.252259827E-1,8.741521912E0
6.411747167E0,-3.837270355E0,-5.557942200E-1,8.848848724E0
6.431836167E0,-3.883075104E0,-7.599696350E-1,8.786278839E0
6.451925167E0,-3.942950592E0,-7.987390137E-1,8.832532654E0
6.472014167E0,-4.011508026E0,-1.136287079E0,8.768615570E0
6.492103167E0,-3.992946625E0,-7.319778442E-1,8.737779694E0
6.512192167E0,-3.881428528E0,-7.708969116E-1,8.721313934E0
6.532281167E0,-3.659290466E0,-8.310717773E-1,8.678952026E0
6.552370167E0,-3.768862610E0,-9.816586304E-1,8.813522186E0
6.572459167E0,-3.731739807E0,-1.034049683E0,8.866811371E0
6.592547167E0,-3.770060120E0,-6.767427063E-1,8.925489349E0
6.612636167E0,-3.807332611E0,-7.945477295E-1,8.660989380E0
6.632725167E0,-4.002975769E0,-1.205443268E0,8.702303467E0
6.652814167E0,-4.213288422E0,-4.093986511E-1,9.002279663E0
6.672903167E0,-4.059707794E0,-4.546046448E-1,8.743617554E0
6.692992167E0,-3.902834015E0,-5.944139099E-1,8.835526428E0
6.713081167E0,-4.001927948E0,-6.372248840E-1,8.766669617E0
6.733170167E0,-3.955973511E0,-7.984396362E-1,8.728049927E0
6.753259167E0,-3.951482849E0,-9.626481628E-1,8.749904480E0
6.773348167E0,-4.023183746E0,-5.578898621E-1,8.867709503E0
6.793437167E0,-4.129762115E0,-6.785389709E-1,8.814719696E0
6.813526167E0,-4.206552429E0,-8.792715454E-1,8.687334595E0
6.833614167E0,-4.120331726E0,-9.377998352E-1,8.596473541E0
6.853703167E0,-3.968397675E0,-4.029620361E-1,8.729995880E0
6.873792167E0,-3.959566040E0,-6.207591248E-1,8.780890045E0
6.893881167E0,-4.117787018E0,-1.017284546E0,8.616382141E0
6.913970167E0,-4.236340485E0,-1.100361786E0,8.635542297E0
6.934059167E0,-4.075724487E0,-7.369175720E-1,8.851243744E0
6.954148167E0,-3.949686584E0,-4.478686523E-1,8.906029816E0
6.974237167E0,-4.030967560E0,-8.756790161E-1,8.807085571E0
6.994326167E0,-4.110302582E0,-1.181792450E0,8.769214325E0
7.014415167E0,-4.084256744E0,-1.287173309E0,8.777746582E0
7.034504167E0,-3.861070862E0,-1.038839722E0,8.819210358E0
7.054593167E0,-3.697610779E0,-4.785548401E-1,8.716523895E0
7.074682167E0,-3.764072571E0,-1.028660889E0,8.598419495E0
7.094771167E0,-3.920048218E0,-1.315913544E0,8.914861450E0
7.114860167E0,-3.957320709E0,-1.244362335E0,9.059909821E0
7.134949167E0,-3.894451447E0,-1.323996735E0,8.848100281E0
7.155038167E0,-3.805985413E0,-1.257085876E0,8.756041718E0
7.175127167E0,-3.859124908E0,-1.057550812E0,8.768615570E0
7.195216167E0,-3.938609619E0,-8.631051636E-1,8.728498993E0
7.215305167E0,-3.943549347E0,-1.116677856E0,8.641679535E0
7.235393167E0,-4.098177795E0,-1.468146973E0,8.628955994E0
7.255482167E0,-4.148024139E0,-1.533560944E0,8.651259613E0
7.275571167E0,-4.208049316E0,-1.748963013E0,8.662635956E0
7.295660167E0,-4.047732697E0,-9.725276184E-1,8.773255920E0
7.315749167E0,-4.267924805E0,-1.190923462E0,8.720415802E0
7.335838167E0,-4.151466980E0,-1.858834534E0,8.763526154E0
7.355927167E0,-4.033512268E0,-1.696721649E0,8.643026733E0
7.376016167E0,-4.075874176E0,-1.788031769E0,8.441545715E0
7.396105167E0,-4.041296082E0,-1.519639893E0,8.362360382E0
7.416194167E0,-3.967798920E0,-1.747615814E0,8.545429688E0
7.436283167E0,-3.966751099E0,-2.047292633E0,8.642427979E0
7.456372167E0,-4.213138733E0,-2.395318909E0,8.698710938E0
7.476461167E0,-4.387825470E0,-2.638862457E0,8.674760742E0
7.496550167E0,-4.125421143E0,-1.700014801E0,8.419691162E0
7.516639167E0,-3.885470123E0,-1.194066925E0,8.454568634E0
7.536728167E0,-4.080813904E0,-2.284549255E0,8.460705872E0
7.556817167E0,-4.076772308E0,-2.317480774E0,8.387657776E0
7.576906167E0,-4.157155151E0,-2.218237152E0,8.180488586E0
7.596995167E0,-4.065246277E0,-2.111808472E0,8.150700531E0
7.617084167E0,-3.977678375E0,-2.362836456E0,8.325986023E0
7.637173167E0,-4.214336243E0,-2.839145966E0,8.541088715E0
7.657262167E0,-4.415517883E0,-3.025059357E0,8.527317352E0
7.677351167E0,-4.584666138E0,-3.153043213E0,8.350385284E0
7.697440167E0,-4.303700409E0,-2.733465729E0,8.209677887E0
7.717529167E0,-4.076772308E0,-2.814896393E0,7.931256866E0
7.737618167E0,-3.826642456E0,-2.746488647E0,7.851323090E0
7.757707167E0,-3.921994171E0,-2.383493500E0,8.374934235E0
7.777796167E0,-4.429139557E0,-2.835104370E0,8.593180389E0
7.797885167E0,-4.599635010E0,-3.269351349E0,8.429869995E0
7.817974083E0,-4.280498657E0,-3.718567200E0,8.217012634E0
7.838063083E0,-3.761827240E0,-3.962709503E0,7.925419006E0
7.858152083E0,-3.765419769E0,-4.156406708E0,7.567064209E0
7.878241083E0,-4.330195312E0,-4.634362793E0,7.599097595E0
7.898330083E0,-4.974006500E0,-4.999752960E0,7.861950989E0
7.918419083E0,-4.706213379E0,-4.934937744E0,7.470964050E0
7.938508083E0,-4.215833130E0,-4.477788391E0,7.196734314E0
7.958597083E0,-3.901486816E0,-3.979624329E0,7.153025208E0
7.978686083E0,-4.115990753E0,-3.926634521E0,7.233857117E0
7.998775083E0,-4.525389404E0,-4.407434692E0,7.347321167E0
8.018864083E0,-4.708758087E0,-5.038073273E0,7.284751282E0
8.038953083E0,-4.572840729E0,-5.151088257E0,7.263345795E0
